task,model,mode,operator_index,operator,grid_index,hyperparameter,cv_rmse_mean
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,2,3,3.6802968994509166
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,3,4,3.7424883070503925
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,4,5,3.713962622362603
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,5,6,3.485984002206577
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,6,7,3.484569623886479
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,7,8,3.5216955527889304
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,8,9,3.5916347993697153
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,9,10,3.618735126944118
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,10,11,3.7618201641891056
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,11,12,3.821371704604868
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,12,13,3.8330277178484686
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,13,14,3.7633045625422348
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,1,sg_smooth_w11_p2,14,15,3.6774634856383512
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,0,1,3.7087461121267276
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,1,2,3.784749811044924
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,2,3,3.6908509462381547
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,3,4,3.7288975588480953
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,4,5,3.637963148374426
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,5,6,3.478465146864248
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,6,7,3.4152238099792753
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,7,8,3.4494192822822365
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,8,9,3.4788628765962457
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,9,10,3.5968507575984625
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,10,11,3.83167564546752
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,11,12,3.9138819898124466
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,12,13,3.790845598902512
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,13,14,3.8113933702241
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,2,sg_smooth_w21_p3,14,15,3.7942651693487783
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,0,1,3.71401312411959
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,1,2,3.7858765698417356
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,2,3,3.672687966411975
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,3,4,3.841693369958648
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,4,5,3.5793665054881485
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,5,6,3.5386435391399673
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,6,7,3.580391879025991
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,7,8,3.4923081695024196
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,8,9,3.590490717114142
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,9,10,3.742033792738732
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,10,11,3.7564285671977515
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,11,12,3.8601801890426857
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,12,13,3.732959665213284
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,13,14,3.6911886290965654
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,3,sg_d1_w11_p2,14,15,3.8381630194340906
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,0,1,3.713961663311202
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,1,2,3.7877244599843563
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,2,3,3.6757476196301253
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,3,4,3.835474497976372
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,4,5,3.5660245270285125
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,5,6,3.5244278662470356
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,6,7,3.5703074385666334
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,7,8,3.529664034850621
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,8,9,3.6097360621849597
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,9,10,3.699526905933529
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,10,11,3.714063435398272
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,11,12,3.803082876116508
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,12,13,3.7105907971375083
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,13,14,3.668760265374438
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,4,sg_d1_w21_p3,14,15,3.713060894169311
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,0,1,3.692232808711958
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,1,2,3.6894014946382585
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,2,3,3.778164445088984
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,3,4,3.8844433560785467
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,4,5,4.064631689115673
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,5,6,3.903691898421868
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,6,7,3.8247880768012323
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,7,8,3.9457495667086393
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,8,9,3.664753689898677
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,9,10,3.6218537782990152
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,10,11,3.6496135303153223
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,11,12,3.656872232654821
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,12,13,3.569255050107742
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,13,14,3.5709669971116482
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,5,sg_d2_w11_p2,14,15,3.4626371771188205
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,0,1,3.7361933717443407
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,1,2,3.743047090300409
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,2,3,3.8210576453911242
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,3,4,3.8038428448447803
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,4,5,3.7105585887263457
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,5,6,3.572687937507007
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,6,7,3.619975241858529
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,7,8,3.95983260216052
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,8,9,3.9290788899464415
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,9,10,4.063253040717079
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,10,11,4.088895117379666
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,11,12,3.976245498250621
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,12,13,4.0182441058762155
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,13,14,4.0037458959775325
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,6,detrend_d1,14,15,4.001511285798665
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,0,1,3.7523553745887503
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,1,2,3.7525703530864902
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,2,3,3.73961238738694
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,3,4,3.5603309070617777
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,4,5,3.537542822224716
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,5,6,3.659152599876495
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,6,7,3.8417984953726125
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,7,8,3.928354571543801
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,8,9,4.040991579869744
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,9,10,4.104635844133037
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,10,11,3.9460506024515127
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,11,12,3.923788479404093
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,12,13,3.895440836648376
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,13,14,3.9475435796531264
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,7,detrend_d2,14,15,3.911992113205102
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,0,1,3.697572555554854
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,1,2,3.7408118135580297
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,2,3,3.6596983644441856
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,3,4,3.888330321719618
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,4,5,3.8818693047509405
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,5,6,3.702062408491989
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,6,7,3.9006093552993377
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,7,8,3.941327830112786
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,8,9,4.119678660575828
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,9,10,4.127049153426223
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,10,11,4.146504322538353
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,11,12,4.127363737195692
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,12,13,4.256435868220654
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,13,14,4.2928375864741
An_spxyG70_30_byCultivar_MicroNIR,PLS,materialized,8,fd_d1,14,15,4.250064349713403
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,0,1.2825484171278292e-07,3.711136352073427
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,1,2.2540924699928569e-07,3.607261083648377
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,2,3.9615914654176216e-07,3.5467873381785053
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,3,6.962539091805539e-07,3.52338192315593
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,4,1.2236736429815074e-06,3.522515068126397
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,5,2.15061942889477e-06,3.5299129441706443
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,6,3.779736496301698e-06,3.5366266044904138
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,7,6.6429270514016625e-06,3.5381034461698824
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,8,1.1675014872973745e-05,3.5317000183999587
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,9,2.0518962684589044e-05,3.5160327856300078
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,10,3.6062294929164276e-05,3.4923438204057407
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,11,6.337986649465327e-05,3.466403784273017
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,12,0.0001113907887662313,3.448237827055666
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,13,0.00019577049476760742,3.4481071479266334
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,14,0.0003440687245871494,3.4706372593725723
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,15,0.0006047044391421525,3.5115090117542187
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,16,0.0010627744766891906,3.5596831168913807
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,17,0.001867837434605745,3.6034980122623317
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,18,0.0032827441368211098,3.6363037204082373
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,19,0.005769457699142877,3.658230317423586
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,20,0.010139883205893893,3.6737525239031505
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,21,0.01782095246914516,3.6874534719064807
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,22,0.03132051330955488,3.701107655639011
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,23,0.055046134917448655,3.713612332706936
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,24,0.09674416697460622,3.722746063110674
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,25,0.1700289013505966,3.726885195652065
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,26,0.298827600656061,3.7257000907755407
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,27,0.5251926831528924,3.720085065389951
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,28,0.9230317207372032,3.711829336393116
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,29,1.622238056273637,3.703237444993005
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,30,2.851100619944704,3.6969907081838413
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,31,5.010839632082894,3.695983946557098
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,32,8.806603892829168,3.7019835171567137
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,33,15.477699910534813,3.713733037115337
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,34,27.202222041079068,3.727446184334032
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,35,47.8081942568556,3.739600522287836
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,36,84.02340936154543,3.7486588150039166
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,37,147.6720346894401,3.7547124910485117
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,38,259.535169960616,3.7584974541559903
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,39,456.13581872927614,3.7607718954087623
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,40,801.6635477935444,3.7621072894495997
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,41,1408.9322028059394,3.7628808874430133
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,42,2476.2133161315014,3.7633255935995917
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,43,4351.971212508043,3.7635801098457917
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,44,7648.635645045067,3.763725409508743
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,45,13442.558411809769,3.763808240057331
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,46,23625.43923398689,3.7638554204481567
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,47,41521.960470593156,3.763882281960503
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,48,72975.28669186804,3.7638975711468454
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,0,identity,49,128254.84171278293,3.7639062722202796
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,0,1.2825484171278292e-07,3.3754680581917826
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,1,2.2540924699928569e-07,3.4452238119332312
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,2,3.9615914654176216e-07,3.492914899794049
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,3,6.962539091805539e-07,3.5202176673461834
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,4,1.2236736429815074e-06,3.5337513736556163
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,5,2.15061942889477e-06,3.5398130805612693
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,6,3.779736496301698e-06,3.5410541333931036
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,7,6.6429270514016625e-06,3.5359552162842824
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,8,1.1675014872973745e-05,3.52136074996763
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,9,2.0518962684589044e-05,3.496723736787871
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,10,3.6062294929164276e-05,3.4665253607508233
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,11,6.337986649465327e-05,3.439787782214329
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,12,0.0001113907887662313,3.427415483868218
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,13,0.00019577049476760742,3.4373342917775616
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,14,0.0003440687245871494,3.4697725117082028
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,15,0.0006047044391421525,3.5169207148410577
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,16,0.0010627744766891906,3.567073173893926
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,17,0.001867837434605745,3.610045003196544
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,18,0.0032827441368211098,3.641264784329942
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,19,0.005769457699142877,3.6624403041999747
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,20,0.010139883205893893,3.67851130991108
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,21,0.01782095246914516,3.6933493320035162
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,22,0.03132051330955488,3.7076056218504916
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,23,0.055046134917448655,3.719650927525948
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,24,0.09674416697460622,3.727558033877121
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,25,0.1700289013505966,3.730288236175486
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,26,0.298827600656061,3.727903556065857
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,27,0.5251926831528924,3.721420360042592
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,28,0.9230317207372032,3.7126056936272263
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,29,1.622238056273637,3.7037079512643105
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,30,2.851100619944704,3.6973629507558003
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,31,5.010839632082894,3.696412582278716
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,32,8.806603892829168,3.7025210291696005
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,33,15.477699910534813,3.714313452535395
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,34,27.202222041079068,3.7279630683247644
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,35,47.8081942568556,3.739993165718329
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,36,84.02340936154543,3.7489255972743214
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,37,147.6720346894401,3.7548811992532807
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,38,259.535169960616,3.758599558536281
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,39,456.13581872927614,3.7608321007800187
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,40,801.6635477935444,3.7621422540475677
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,41,1408.9322028059394,3.7629010161223073
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,42,2476.2133161315014,3.763337123321403
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,43,4351.971212508043,3.763586695129857
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,44,7648.635645045067,3.7637291645813606
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,45,13442.558411809769,3.763810379282654
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,46,23625.43923398689,3.7638566384942607
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,47,41521.960470593156,3.763882975289601
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,48,72975.28669186804,3.763897965731587
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,1,sg_smooth_w11_p2,49,128254.84171278293,3.7639064967627816
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,0,1.2825484171278292e-07,3.6336152107565374
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,1,2.2540924699928569e-07,3.625913733866599
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,2,3.9615914654176216e-07,3.6160154720664393
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,3,6.962539091805539e-07,3.6034507013937427
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,4,1.2236736429815074e-06,3.5876789724940537
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,5,2.15061942889477e-06,3.5681587983049567
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,6,3.779736496301698e-06,3.5435450845450354
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,7,6.6429270514016625e-06,3.5126917299907268
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,8,1.1675014872973745e-05,3.476814477042372
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,9,2.0518962684589044e-05,3.4401462116279666
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,10,3.6062294929164276e-05,3.4096103770314996
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,11,6.337986649465327e-05,3.39398278661396
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,12,0.0001113907887662313,3.4004427866857703
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,13,0.00019577049476760742,3.429897899506051
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,14,0.0003440687245871494,3.476363336848796
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,15,0.0006047044391421525,3.5300485297396262
An_spxyG70_30_byCultivar_MicroNIR,Ridge,folded,2,sg_smooth_w21_p3,16,0.0010627744766891906,3.5806453606001476
