dataset,variant,seed,operator_bank,rmsep,n_components_selected,parsed,skip_reason,selected_op_1,selected_op_2,unique_ops_count,most_frequent_op,selected_op_3,selected_op_4,selected_op_5,selected_op_6,selected_op_7,selected_op_8,selected_op_9,selected_op_10,selected_op_11,selected_op_12,selected_op_13,selected_op_14,selected_op_15
Rd25_XSBNtestSite,PLS-standard-numpy,2,identity,0.3157744227206732,12.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,
Rd25_XSBNtestSite,AOM-compact-simpls-covariance-numpy,2,compact,0.27062371996617,14.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,
Rd25_XSBNtestSite,AOM-default-nipals-adjoint-numpy,2,default,0.2636621588493354,14.0,True,,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),1.0,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),
Rd25_XSBNtestSite,POP-simpls-covariance-numpy,2,compact,0.388671002161817,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_XSBNtestSite,POP-nipals-adjoint-numpy,2,compact,0.388671002161817,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_XSBNtestSite,nirs4all-AOM-PLS-default,2,production_default,0.2636621588493358,14.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_XSBNtestSite,AOM-compact-cv3-numpy,2,compact,0.3138163192430605,12.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,,
Rd25_XSBNtestSite,AOM-compact-cv5-numpy,2,compact,0.2808236299060129,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
Rd25_XSBNtestSite,ASLS-AOM-compact-cv5-numpy,2,compact,0.2819943876332332,11.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,,
Rd25_CBtestSite,PLS-standard-numpy,2,identity,0.2287753653898591,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
Rd25_CBtestSite,AOM-compact-simpls-covariance-numpy,2,compact,0.2670693031656749,15.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3
Rd25_CBtestSite,AOM-default-nipals-adjoint-numpy,2,default,0.2472286670389499,15.0,True,,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),1.0,compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0),compose(nw_g5_s5_d1|detrend_d0)
Rd25_CBtestSite,POP-simpls-covariance-numpy,2,compact,0.3628022215573137,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_CBtestSite,POP-nipals-adjoint-numpy,2,compact,0.3628022215573137,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
Rd25_CBtestSite,nirs4all-AOM-PLS-default,2,production_default,0.2472286670389492,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_CBtestSite,AOM-compact-cv3-numpy,2,compact,0.2278641640946062,12.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,
Rd25_CBtestSite,AOM-compact-cv5-numpy,2,compact,0.2287746993631377,15.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1
Rd25_CBtestSite,ASLS-AOM-compact-cv5-numpy,2,compact,0.2305812779417927,12.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,
Rd25_spxy70,PLS-standard-numpy,2,identity,0.1785767474579986,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
Rd25_spxy70,AOM-compact-simpls-covariance-numpy,2,compact,0.1830246266464245,13.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,
Rd25_spxy70,AOM-default-nipals-adjoint-numpy,2,default,0.1802349854499945,12.0,True,,compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),1.0,compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),compose(sg_d1_w31_p2|detrend_d0),,,
Rd25_spxy70,POP-simpls-covariance-numpy,2,compact,0.2410392980460916,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
Rd25_spxy70,POP-nipals-adjoint-numpy,2,compact,0.2410392980460916,1.0,True,,component_7,,1.0,component_7,,,,,,,,,,,,,
Rd25_spxy70,nirs4all-AOM-PLS-default,2,production_default,0.1802349854499947,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Rd25_spxy70,AOM-compact-cv3-numpy,2,compact,0.1793226490843308,13.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,
Rd25_spxy70,AOM-compact-cv5-numpy,2,compact,0.1797052580985585,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
Rd25_spxy70,ASLS-AOM-compact-cv5-numpy,2,compact,0.1849034725127094,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_K2O_SPXY_strat_Manure_type,PLS-standard-numpy,2,identity,2.593980584929294,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,2,compact,2.608539791796668,12.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,
All_manure_K2O_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,2,default,2.5068585941707453,15.0,True,,compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),1.0,compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0),compose(nw_g11_s5_d1|detrend_d0)
All_manure_K2O_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,2,compact,3.864222654477439,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,2,compact,3.864222654477441,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,2,production_default,2.5068585941707413,15.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,2,compact,2.485597872909592,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_K2O_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,2,compact,2.485597872909592,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_K2O_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,2,compact,2.2907590514339287,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_Total_N_SPXY_strat_Manure_type,PLS-standard-numpy,2,identity,1.7433441566374508,12.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,2,compact,1.7313050242229395,12.0,True,,sg_smooth_w11_p2,sg_smooth_w11_p2,1.0,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,sg_smooth_w11_p2,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,2,default,1.7226059052206846,12.0,True,,sg_smooth_w15_p2,sg_smooth_w15_p2,1.0,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,sg_smooth_w15_p2,,,
All_manure_Total_N_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,2,compact,4.067826985791896,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,2,compact,4.067826985791897,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,2,production_default,1.7226059052206817,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,2,compact,1.7288448293595216,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_Total_N_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,2,compact,1.7288448293595216,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_Total_N_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,2,compact,1.56066938188002,13.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,
All_manure_MgO_SPXY_strat_Manure_type,PLS-standard-numpy,2,identity,0.7946789148284632,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
All_manure_MgO_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,2,compact,0.7946789148284525,14.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,
All_manure_MgO_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,2,default,0.7168578848596973,12.0,True,,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),1.0,compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),compose(sg_d1_w21_p2|detrend_d1),,,
All_manure_MgO_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,2,compact,1.805172142483089,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_MgO_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,2,compact,1.805172142483089,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_MgO_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,2,production_default,0.7168578848596966,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_MgO_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,2,compact,0.7588044857513774,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_MgO_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,2,compact,0.7588044857513774,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_MgO_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,2,compact,0.7966538419524823,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
All_manure_CaO_SPXY_strat_Manure_type,PLS-standard-numpy,2,identity,8.735720415945678,9.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,,,,,,
All_manure_CaO_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,2,compact,7.72034597558796,13.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,,
All_manure_CaO_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,2,default,7.689144687644411,11.0,True,,sg_d1_w41_p2,sg_d1_w41_p2,1.0,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,sg_d1_w41_p2,,,,
All_manure_CaO_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,2,compact,13.169697665026252,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_CaO_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,2,compact,13.169697665026252,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_CaO_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,2,production_default,7.689144687644491,11.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_CaO_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,2,compact,7.956708483305158,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_CaO_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,2,compact,7.956708483305158,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_CaO_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,2,compact,7.235524415543641,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_P2O5_SPXY_strat_Manure_type,PLS-standard-numpy,2,identity,2.3882032646623186,13.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,,
All_manure_P2O5_SPXY_strat_Manure_type,AOM-compact-simpls-covariance-numpy,2,compact,2.7062747301994072,12.0,True,,sg_d1_w21_p3,sg_d1_w21_p3,1.0,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,sg_d1_w21_p3,,,
All_manure_P2O5_SPXY_strat_Manure_type,AOM-default-nipals-adjoint-numpy,2,default,2.7181724835994707,12.0,True,,nw_g5_s5_d1,nw_g5_s5_d1,1.0,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,nw_g5_s5_d1,,,
All_manure_P2O5_SPXY_strat_Manure_type,POP-simpls-covariance-numpy,2,compact,6.15569926738711,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_P2O5_SPXY_strat_Manure_type,POP-nipals-adjoint-numpy,2,compact,6.15569926738711,1.0,True,,component_6,,1.0,component_6,,,,,,,,,,,,,
All_manure_P2O5_SPXY_strat_Manure_type,nirs4all-AOM-PLS-default,2,production_default,2.718172483599492,12.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
All_manure_P2O5_SPXY_strat_Manure_type,AOM-compact-cv3-numpy,2,compact,2.5177757051268057,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_P2O5_SPXY_strat_Manure_type,AOM-compact-cv5-numpy,2,compact,2.5177757051268057,15.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3
All_manure_P2O5_SPXY_strat_Manure_type,ASLS-AOM-compact-cv5-numpy,2,compact,2.4610039314547154,14.0,True,,sg_smooth_w21_p3,sg_smooth_w21_p3,1.0,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,sg_smooth_w21_p3,
Fv_Fm_grp70_30,PLS-standard-numpy,2,identity,0.0312437833300191,5.0,True,,identity,identity,1.0,identity,identity,identity,identity,,,,,,,,,,
Fv_Fm_grp70_30,AOM-compact-simpls-covariance-numpy,2,compact,0.0337650987839693,6.0,True,,sg_d2_w11_p2,sg_d2_w11_p2,1.0,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,sg_d2_w11_p2,,,,,,,,,
Fv_Fm_grp70_30,AOM-default-nipals-adjoint-numpy,2,default,0.0332806883930886,8.0,True,,nw_g5_s1_d2,nw_g5_s1_d2,1.0,nw_g5_s1_d2,nw_g5_s1_d2,nw_g5_s1_d2,nw_g5_s1_d2,nw_g5_s1_d2,nw_g5_s1_d2,nw_g5_s1_d2,,,,,,,
Fv_Fm_grp70_30,POP-simpls-covariance-numpy,2,compact,0.0350443566782395,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
Fv_Fm_grp70_30,POP-nipals-adjoint-numpy,2,compact,0.0350443566782395,1.0,True,,component_8,,1.0,component_8,,,,,,,,,,,,,
Fv_Fm_grp70_30,nirs4all-AOM-PLS-default,2,production_default,0.0332806883930885,8.0,False,missing_or_empty_sequence,,,,,,,,,,,,,,,,,
Fv_Fm_grp70_30,AOM-compact-cv3-numpy,2,compact,0.0313004338283994,6.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,,,,,,,,,
Fv_Fm_grp70_30,AOM-compact-cv5-numpy,2,compact,0.0313004338283994,6.0,True,,sg_d1_w11_p2,sg_d1_w11_p2,1.0,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,sg_d1_w11_p2,,,,,,,,,
Fv_Fm_grp70_30,ASLS-AOM-compact-cv5-numpy,2,compact,0.0328395647307784,6.0,True,,detrend_d1,detrend_d1,1.0,detrend_d1,detrend_d1,detrend_d1,detrend_d1,detrend_d1,,,,,,,,,
grapevine_chloride_556_KS,PLS-standard-numpy,2,identity,999.9623686959302,15.0,True,,identity,identity,1.0,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity,identity
