task,seed,cv,model,n_train,n_test,n_features,folded_operator,materialized_operator,operator_agreement,folded_hyperparameter,materialized_hyperparameter,hyperparameter_agreement,folded_test_rmse,materialized_test_rmse,max_abs_cv_score_diff,max_rel_cv_score_diff,max_abs_prediction_diff,max_rel_prediction_diff,max_abs_coef_diff,max_rel_coef_diff,folded_winner_margin,materialized_winner_margin,folded_time_s,materialized_time_s,materialized_over_folded_time,execution_order,parity_ok
ALPINE_P_291_KS,1,5,Ridge,247,44,2151,detrend_d1,detrend_d1,True,0.008191078762380611,0.008191078762380611,True,0.060200038857082125,0.06020003885711891,3.820441185631296e-11,3.820441185631296e-11,1.1013412404281553e-12,1.1013412404281553e-12,3.166245043928484e-12,3.166245043928484e-12,7.065727694016699e-05,7.065727690304391e-05,25.96763074500086,1.5174711069994373,0.05843702576876684,materialized>folded,True
ALPINE_P_291_KS,2,5,PLS,247,44,2151,detrend_d2,detrend_d2,True,19.0,19.0,True,0.06158303025937304,0.06158303025937272,1.8735013540549517e-15,1.8735013540549517e-15,6.5503158452884236e-15,6.5503158452884236e-15,3.9219278866187146e-13,3.9219278866187146e-13,0.0005662845953062212,0.0005662845953056383,8.194853065000643,5.2866584530002,0.6451193707888385,materialized>folded,True
ALPINE_P_291_KS,2,5,Ridge,247,44,2151,detrend_d1,detrend_d1,True,0.00466061407910827,0.00466061407910827,True,0.060765777716153935,0.06076577771614766,1.9561852138139102e-11,1.9561852138139102e-11,1.1404210908949608e-12,1.1404210908949608e-12,6.300293620142838e-12,6.207908653861117e-12,3.0452639154840422e-05,3.0452639144099014e-05,25.64805376000004,1.5371946390005178,0.05993416316827447,folded>materialized,True
An_spxyG70_30_byCultivar_ASD,0,5,PLS,78,34,2101,sg_smooth_w21_p3,sg_smooth_w21_p3,True,6.0,6.0,True,4.077997851474462,4.077997851474461,1.438849039914203e-13,2.286574867817198e-14,3.241851231905457e-14,2.7854024505716388e-15,2.886579864025407e-15,1.5254952088062094e-15,0.00020309485639602443,0.00020309485639469216,6.731524232000083,3.960309807000158,0.5883228924845544,folded>materialized,True
An_spxyG70_30_byCultivar_ASD,0,5,Ridge,78,34,2101,fd_d1,fd_d1,True,0.0001265062906194427,0.0001265062906194427,True,3.603434063975252,3.6034340639752895,3.801634562705658e-10,5.0931802182353025e-11,1.687538997430238e-13,1.647202917834588e-14,2.5579538487363607e-12,1.6907666025352422e-14,0.0007545972465430317,0.0007545972465439199,7.839332769999601,0.6501856830000179,0.08293890590895926,materialized>folded,True
An_spxyG70_30_byCultivar_ASD,1,5,PLS,78,34,2101,sg_d2_w11_p2,sg_d2_w11_p2,True,4.0,4.0,True,3.8967744674064786,3.896774467406478,2.007283228522283e-13,3.222940179248213e-14,1.5987211554602254e-14,1.5141587978781245e-15,3.743672039036028e-12,2.724718638529253e-14,0.04785245656704884,0.04785245656704662,14.03549050500078,8.101786028000788,0.5772356887074349,materialized>folded,True
An_spxyG70_30_byCultivar_ASD,1,5,Ridge,78,34,2101,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.006552361290268685,0.006552361290268685,True,3.9553924079644704,3.9553924079629,5.700764305061057e-10,7.613814299609469e-11,1.6143530956469476e-11,1.4076755283982447e-12,1.4313217278072443e-11,2.5679061521624718e-12,5.9537456621683305e-05,5.953745624909246e-05,15.122184138001103,1.162201527000434,0.07685407851104618,folded>materialized,True
An_spxyG70_30_byCultivar_ASD,2,5,PLS,78,34,2101,sg_d2_w11_p2,sg_d2_w11_p2,True,5.0,5.0,True,3.9448605262813587,3.9448605262813587,6.572520305780927e-14,1.1451694702466467e-14,2.842170943040401e-14,2.4557329688274668e-15,9.56923429384915e-12,6.552314649775592e-14,0.13552386821688733,0.13552386821688867,13.541315278000184,8.254479081999307,0.6095773499498898,folded>materialized,True
An_spxyG70_30_byCultivar_ASD,2,5,Ridge,78,34,2101,fd_d1,fd_d1,True,2.330334388809935e-05,2.330334388809935e-05,True,3.6992511231734877,3.6992511231736147,6.232045990373081e-10,9.631895734016605e-11,9.201528428093297e-13,8.470285820542602e-14,1.8985701899509877e-11,7.605753281487397e-14,0.002562956526480864,0.0025629565264977394,16.161562368999512,1.2792670640010328,0.07915491304571357,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR,0,5,PLS,81,35,125,detrend_d2,detrend_d2,True,5.0,5.0,True,3.525626689488808,3.525626689488803,1.3171685964152857e-12,2.515547662735416e-13,3.2862601528904634e-14,3.1835280234070467e-15,4.806821607417078e-12,2.5364788601803855e-14,0.017811116770207747,0.017811116770206414,1.6291638359998615,0.7944391640012327,0.48763613974629144,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR,0,5,Ridge,81,35,125,detrend_d2,detrend_d2,True,6.337986649465327e-05,6.337986649465327e-05,True,3.3565258209002446,3.356525820900102,3.1698368374577512e-09,7.213616383637209e-10,6.4712679659351124e-12,6.357330550242089e-13,9.913492249324918e-11,2.8878785912866027e-13,0.0021268690471489826,0.0021268690475211294,1.3335990579998906,0.2638523929999792,0.19784986455801834,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR,1,5,PLS,81,35,125,sg_d1_w11_p2,sg_d1_w11_p2,True,21.0,21.0,True,4.547591319297113,4.5475913192970445,1.3571366253017914e-12,2.898813432357682e-13,1.7781331962396507e-12,1.0530824597851506e-13,2.517936081858352e-09,4.433313947289984e-13,0.06031406348564916,0.060314063485632285,0.43925480200050515,0.2518744250010059,0.5734130255466535,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR,1,5,Ridge,81,35,125,detrend_d2,detrend_d2,True,1.2236736429815074e-06,1.2236736429815074e-06,True,3.8847736117404943,3.884773611725494,3.973275042312707e-09,1.0375854695058187e-09,2.568532053714989e-10,1.8822060172669774e-11,2.440640400891425e-08,1.1895334717691709e-11,0.0006669293898129425,0.000666929338596578,0.43802677699932246,0.08288773599997512,0.1892298378829551,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR,2,5,PLS,81,35,125,detrend_d2,detrend_d2,True,5.0,5.0,True,3.525626689488808,3.525626689488803,2.3350210653916292e-12,4.80955433651075e-13,3.2862601528904634e-14,3.1835280234070467e-15,4.806821607417078e-12,2.5364788601803855e-14,0.006505081214937203,0.006505081214937647,0.4319515959996352,0.21824715299953823,0.5052583553823067,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR,2,5,Ridge,81,35,125,detrend_d2,detrend_d2,True,0.0001113907887662313,0.0001113907887662313,True,3.3798035121495964,3.3798035121494596,2.041957714027376e-09,5.06592782212013e-10,3.4994229736184934e-12,3.5912493093424986e-13,3.680611371237319e-11,1.534550989607031e-13,0.009997043469263112,0.009997043469246236,0.4430559419997735,0.07470396299868298,0.16861067851048295,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,0,5,PLS,80,35,276,fd_d1,fd_d1,True,7.0,7.0,True,3.791200099624003,3.7912000996240067,1.971756091734278e-13,3.705529906098401e-14,6.572520305780927e-14,4.514311360450215e-15,2.516742370062275e-11,6.308334146612028e-14,0.05362654373446851,0.05362654373446718,2.8987260869998863,1.5038970850000624,0.5188131061243392,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,0,5,Ridge,80,35,276,fd_d1,fd_d1,True,5.949955689523392e-06,5.949955689523392e-06,True,3.786054493562058,3.786054493561853,2.6150410725733764e-09,5.020988408640129e-10,3.581135388230905e-12,2.8950503722512225e-13,3.4989255937034613e-10,5.595094144145496e-13,0.013522770503453962,0.013522770503452186,2.647712858999512,0.31262775600043824,0.11807464504235196,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,1,5,PLS,80,35,276,detrend_d1,detrend_d1,True,18.0,18.0,True,4.610192494598672,4.610192494598668,1.8562928971732617e-13,4.0031760695588345e-14,7.780442956573097e-13,5.320561174525176e-14,2.86640045032982e-10,2.631849954442798e-13,0.04397000528632233,0.04397000528629702,0.9062881390000257,0.48256625900103245,0.5324644980276176,materialized>folded,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,1,5,Ridge,80,35,276,detrend_d1,detrend_d1,True,1.0457110341752567e-05,1.0457110341752567e-05,True,4.353674321635396,4.3536743216366505,1.6524306367671215e-09,3.844850622179602e-10,1.3096723705530167e-10,8.97886681433063e-12,7.3799810706987046e-09,9.782085087988201e-12,0.002898614241595432,0.0028986142397751102,0.9195105029994011,0.09455995999996958,0.10283728102236932,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,2,5,PLS,80,35,276,fd_d1,fd_d1,True,11.0,11.0,True,4.1385434270685755,4.138543427068568,4.405364961712621e-13,9.396653258885934e-14,1.8474111129762605e-13,1.433559048112827e-14,1.198259269585833e-10,1.2171690847919648e-13,0.04337119449058102,0.043371194490589904,0.8460636780000641,0.5139279750001151,0.6074341546193597,folded>materialized,True
An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,2,5,Ridge,80,35,276,fd_d1,fd_d1,True,1.926272892647824e-06,1.926272892647824e-06,True,4.092496501666907,4.09249650166641,2.152460432114367e-09,4.663096371089177e-10,1.1141310096718371e-11,8.860651266962061e-13,1.9888943825208116e-09,2.050163236171967e-12,0.022743609437056556,0.02274360943709075,0.8757075019984768,0.08770021700001962,0.10014784251576751,materialized>folded,True
An_spxyG70_30_byCultivar_NeoSpectra,0,5,PLS,82,37,257,detrend_d1,detrend_d1,True,13.0,13.0,True,5.155516687304963,5.155516687304963,1.199040866595169e-13,2.0617787949193652e-14,1.900701818158268e-13,1.6143282408999594e-14,2.7256419343757443e-11,6.606117496027692e-14,0.07533527693295206,0.07533527693295872,2.693605276999733,1.4048702769996453,0.5215575901174567,folded>materialized,True
An_spxyG70_30_byCultivar_NeoSpectra,0,5,Ridge,82,37,257,fd_d1,fd_d1,True,3.987345030102729e-06,3.987345030102729e-06,True,4.634967097084755,4.634967097084491,1.2238237090400617e-09,2.1872408888264995e-10,1.2164491636212915e-11,9.778254225593233e-13,2.9876900953240693e-10,6.423141048516892e-13,0.027501018387875664,0.027501018387750875,2.616992104000019,0.33481850200041663,0.12794020336884218,materialized>folded,True
An_spxyG70_30_byCultivar_NeoSpectra,1,5,PLS,82,37,257,detrend_d1,detrend_d1,True,13.0,13.0,True,5.155516687304963,5.155516687304963,1.1368683772161603e-13,2.0464219607841924e-14,1.900701818158268e-13,1.6143282408999594e-14,2.7256419343757443e-11,6.606117496027692e-14,0.005059200834138355,0.005059200834145461,0.9084090800006379,0.5176527180010453,0.5698453806744003,materialized>folded,True
An_spxyG70_30_byCultivar_NeoSpectra,1,5,Ridge,82,37,257,detrend_d1,detrend_d1,True,3.804307855867646e-05,3.804307855867646e-05,True,4.895180487628496,4.895180487625265,6.892220127951987e-10,1.299720859337834e-10,2.4101609596982598e-11,2.211774261372359e-12,4.948503828927642e-10,1.594016576660912e-12,0.0051098972736278725,0.00510989727362432,0.8152047319999838,0.11663693599984981,0.14307686329751595,folded>materialized,True
An_spxyG70_30_byCultivar_NeoSpectra,2,5,PLS,82,37,257,fd_d1,fd_d1,True,6.0,6.0,True,5.012778254986413,5.012778254986407,1.2878587085651816e-13,2.4489817551376907e-14,8.704148513061227e-14,7.94352588856449e-15,9.599432360118954e-12,3.62078604530201e-14,0.02496373988174838,0.02496373988174483,0.6672613760001695,0.4265246669983753,0.6392167782213531,folded>materialized,True
An_spxyG70_30_byCultivar_NeoSpectra,2,5,Ridge,82,37,257,fd_d1,fd_d1,True,7.0078012553675005e-06,7.0078012553675005e-06,True,4.577198571079661,4.577198571079636,1.8319807892908102e-09,3.543311914019604e-10,6.0254023992456496e-12,5.27212556310017e-13,1.5165824152063578e-10,4.021511654699256e-13,0.002300691774751673,0.0023006917747236955,0.8855811120010912,0.11638054200011538,0.1314171456718828,materialized>folded,True
Beef_Marbling_RandomSplit,0,5,PLS,554,278,331,detrend_d2,detrend_d2,True,18.0,18.0,True,73.11659723012605,73.11659723012353,2.0747847884194925e-11,1.9625170878114957e-13,1.0260237104375847e-10,1.7632366986690314e-13,2.5418739824090153e-07,9.446213272526201e-12,0.08375921576113399,0.08375921576080714,3.8150045210004464,2.4760675109992007,0.6490339650632647,folded>materialized,True
Beef_Marbling_RandomSplit,0,5,Ridge,554,278,331,detrend_d2,detrend_d2,True,6.575164520990757e-06,6.575164520990757e-06,True,73.27574535169417,73.27574535098077,1.2538811233753222e-07,1.1796877128569429e-09,3.614695742726326e-08,6.215632397184176e-11,1.0066996765090153e-06,6.100799971279241e-11,0.04178028602224515,0.04178028604174244,15.488191245000053,4.023520718999862,0.2597798965259257,materialized>folded,True
Beef_Marbling_RandomSplit,1,5,PLS,554,278,331,sg_smooth_w21_p3,sg_smooth_w21_p3,True,18.0,18.0,True,74.10045792148625,74.10045792148745,8.284928298962768e-12,7.762126375759755e-14,5.6274984672199935e-11,9.735262301097525e-14,2.3475877242162824e-08,1.0432658947537719e-12,0.13993719212737687,0.13993719212770372,1.2470479059993522,0.8167353130011179,0.6549349941344933,materialized>folded,True
Beef_Marbling_RandomSplit,1,5,Ridge,554,278,331,sg_smooth_w21_p3,sg_smooth_w21_p3,True,2.1286815973748503e-06,2.1286815973748503e-06,True,73.27674128687433,73.27674110901515,5.4150518735696096e-08,5.049295169675239e-10,1.0102987289428711e-05,1.7365891596151006e-08,0.00028724413186864695,1.4131715819372716e-08,0.015668666005566934,0.015668729725703656,8.193378342999495,1.1516207189997658,0.14055505199314056,folded>materialized,True
Beef_Marbling_RandomSplit,2,5,PLS,554,278,331,detrend_d1,detrend_d1,True,19.0,19.0,True,73.25289644894012,73.25289644893854,1.7706724975141697e-11,1.663911342582684e-13,7.09405867382884e-11,1.220192273820356e-13,2.1326377463992685e-07,7.869964708731426e-12,0.01974788893313928,0.01974788892681545,1.3468039339986717,0.8427364269991813,0.6257305950221649,folded>materialized,True
Beef_Marbling_RandomSplit,2,5,Ridge,554,278,331,detrend_d2,detrend_d2,True,3.741180524319172e-06,3.741180524319172e-06,True,73.15686611017156,73.15686610917193,8.024461806144245e-08,7.502307943516178e-10,4.6566128730773926e-08,7.973906475072748e-11,2.013148332480341e-06,1.0183041494819587e-10,0.00042780005942688604,0.00042779975898099565,7.84793614299997,1.2507471540011466,0.15937274860687553,materialized>folded,True
Beer_OriginalExtract_60_KS,0,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,3.0,3.0,True,0.3288731834575113,0.32887318345751043,4.107825191113079e-15,1.4824711138650319e-15,1.4210854715202004e-14,8.95939432211733e-16,8.770761894538737e-15,2.52574155072502e-15,0.0014607353625301633,0.0014607353625299968,5.417893843999991,2.6853942219986493,0.49565279411529456,folded>materialized,True
Beer_OriginalExtract_60_KS,0,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.005416964101181233,0.005416964101181233,True,0.26119301381846244,0.26119301381846427,2.4424906541753444e-15,8.820521154836463e-16,1.7763568394002505e-14,1.1102415629701023e-15,1.982441988346295e-14,5.526220799659982e-15,0.0003493016758777112,0.0003493016758777667,1.1664204059998156,0.40632144499977585,0.3483490540029528,materialized>folded,True
Beer_OriginalExtract_60_KS,1,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,7.0,7.0,True,0.23556444746058175,0.23556444746058122,8.659739592076221e-15,2.8995367526091854e-15,1.0658141036401503e-14,6.631864674029309e-16,6.084022174945858e-14,1.600478498299034e-14,0.0025832860308013794,0.0025832860308005468,1.7488828170007764,0.9509695840006316,0.5437583208870932,materialized>folded,True
Beer_OriginalExtract_60_KS,1,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0017537191288541595,0.0017537191288541595,True,0.24182212356242666,0.24182212356242916,1.7763568394002505e-15,5.950762150328989e-16,2.842170943040401e-14,1.7733901798422948e-15,4.418687638008123e-14,1.1875273186511002e-14,0.00017365743847996828,0.00017365743848041237,0.9900582039990695,0.09434214599968982,0.09528949471719997,folded>materialized,True
Beer_OriginalExtract_60_KS,2,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,4.0,4.0,True,0.2595054322300932,0.2595054322300939,1.587618925213974e-14,5.996538468325158e-15,7.105427357601002e-15,4.43629754401418e-16,1.0103029524088925e-14,2.8018122610575075e-15,0.01229849512541914,0.012298495125419862,3.6309896490001847,1.9130952920004347,0.526879852859734,folded>materialized,True
Beer_OriginalExtract_60_KS,2,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0017537191288541595,0.0017537191288541595,True,0.24182212356242666,0.24182212356242916,2.0539125955565396e-15,7.634993336780923e-16,2.842170943040401e-14,1.7733901798422948e-15,4.418687638008123e-14,1.1875273186511002e-14,0.0006873757925161539,0.0006873757925152657,2.4226295089993073,0.25491767799940135,0.10522355030039149,materialized>folded,True
Beer_OriginalExtract_60_YbaseSplit,0,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,7.0,7.0,True,0.27932288262871435,0.27932288262870714,6.217248937900877e-15,2.6676432417144633e-15,2.398081733190338e-14,1.5015009288707313e-15,7.904787935331115e-14,2.001616845010242e-14,0.0013609957441566012,0.0013609957441577392,5.5465273129993875,2.7076298519987176,0.48816668506307537,folded>materialized,True
Beer_OriginalExtract_60_YbaseSplit,0,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0027645537448878882,0.0027645537448878882,True,0.26595537011012454,0.2659553701101243,2.6645352591003757e-15,1.1516717142710528e-15,2.220446049250313e-14,1.3869480013887176e-15,2.1649348980190553e-14,5.70569376404075e-15,0.0011446609316276557,0.0011446609316276835,1.9150859720011795,0.35357720100000734,0.18462732544092259,materialized>folded,True
Beer_OriginalExtract_60_YbaseSplit,1,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,4.0,4.0,True,0.2954695900108213,0.29546959001081574,3.9968028886505635e-15,1.5283146246899074e-15,2.4868995751603507e-14,1.5501072148700608e-15,3.574918139293004e-14,9.71056089330858e-15,0.0038855665886695645,0.0038855665886683433,1.5613684939999075,0.8318158970014338,0.5327479708973063,materialized>folded,True
Beer_OriginalExtract_60_YbaseSplit,1,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.00157299404384329,0.00157299404384329,True,0.2749689233936278,0.274968923393625,1.7763568394002505e-15,7.03273553412044e-16,2.398081733190338e-14,1.4993154446689718e-15,3.319566843629218e-14,8.617466072952646e-15,0.0009220078870541548,0.0009220078870542658,1.038515907999681,0.12418068399892945,0.1195751389481533,folded>materialized,True
Beer_OriginalExtract_60_YbaseSplit,2,5,PLS,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,19.0,19.0,True,0.30287924855369236,0.3028792485536794,2.886579864025407e-15,1.1356828403691144e-15,4.440892098500626e-14,2.7831884149431693e-15,4.947153797729698e-13,1.2500595649030014e-13,1.134301940672322e-05,1.1343019406501176e-05,1.735997330999453,1.132507402999181,0.6523670185294415,folded>materialized,True
Beer_OriginalExtract_60_YbaseSplit,2,5,Ridge,40,20,576,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.0008950125373912056,0.0008950125373912056,True,0.28324372366361583,0.2832437236636156,2.1649348980190553e-15,8.676051255350562e-16,4.263256414560601e-14,2.6675258298429513e-15,4.6407322429331543e-14,1.1924630973530213e-14,0.0001766208801996516,0.00017662088019906874,1.1251244690010935,0.15185297000061837,0.1349654853168701,materialized>folded,True
Biscuit_Fat_40_RandomSplit,0,5,PLS,40,32,700,identity,identity,True,16.0,16.0,True,0.6807507568725307,0.6807507568724318,2.99482660892636e-13,1.715402751577862e-13,3.090860900556436e-13,1.456512180452565e-14,1.3365308859647484e-11,1.2009801633199364e-12,0.0013871116134050454,0.0013871116134053785,2.0296727919994737,1.2034563280012662,0.5929312018888108,materialized>folded,True
Biscuit_Fat_40_RandomSplit,0,5,Ridge,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,8.676746699938046e-05,8.676746699938046e-05,True,0.511802410687044,0.5118024106842974,5.807632152965425e-12,2.9781662963699178e-12,9.094947017729282e-11,4.272548537642786e-12,2.7489122089718876e-10,3.132450482767466e-11,0.0018724855425050757,0.00187248554084396,1.2164678839999397,0.10818406900034461,0.08893294300924592,folded>materialized,True
Biscuit_Fat_40_RandomSplit,1,5,PLS,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,14.0,14.0,True,0.6327445068112365,0.6327445068111929,1.7813528430110637e-13,1.0050708229564192e-13,3.7125857943465235e-13,1.7426634682929973e-14,3.2014391138091014e-12,3.911460441719264e-13,0.0020129083032161543,0.0020129083032182082,3.9146873480003705,0.9483726599992224,0.24226012850902456,folded>materialized,True
Biscuit_Fat_40_RandomSplit,1,5,Ridge,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,4.936952629037416e-05,4.936952629037416e-05,True,0.6333901558543439,0.6333901558519792,1.2657930259507566e-11,6.5480311551945426e-12,1.0913936421275139e-10,5.137916528174333e-12,4.819202814587698e-10,4.8869904396821027e-11,0.003267074373910328,0.0032670743699731997,0.664366943999994,0.07568547099981515,0.11392118720436493,materialized>folded,True
Biscuit_Fat_40_RandomSplit,2,5,PLS,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,12.0,12.0,True,0.345604780634385,0.3456047806343968,5.117017920497346e-13,2.9023992220502466e-13,1.7053025658242404e-13,7.946092805498288e-15,1.454392162258955e-12,2.1215445869077955e-13,0.0009945195943990015,0.0009945195943782403,5.2505704070008505,2.6115200049989653,0.4973783422686598,materialized>folded,True
Biscuit_Fat_40_RandomSplit,2,5,Ridge,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.00047103241703188014,0.00047103241703188014,True,0.21221584128454724,0.21221584128662566,9.026279723656216e-12,4.517951117235721e-12,3.637978807091713e-11,1.6943173762873544e-12,4.39746017377729e-11,8.291992385129913e-12,0.0015845709167214839,0.001584570916786876,2.815028749000703,0.3614837229997647,0.12841208926483844,folded>materialized,True
Biscuit_Sucrose_40_RandomSplit,0,5,PLS,40,32,700,detrend_d2,detrend_d2,True,5.0,5.0,True,1.1649498367043138,1.164949836704303,3.2596148002994596e-13,8.726817569678547e-14,3.375077994860476e-14,1.2851837293901198e-15,3.447242491461111e-13,7.336619299819066e-14,0.0368081358830743,0.036808135883076964,4.421396758998526,2.3180774429984012,0.5242862311057243,folded>materialized,True
Biscuit_Sucrose_40_RandomSplit,0,5,Ridge,40,32,700,detrend_d2,detrend_d2,True,0.024397004771136998,0.024397004771136998,True,0.9499134825599537,0.9499134825599475,3.027977868441667e-11,7.802081941755287e-12,7.460698725481052e-14,2.9317915055314903e-15,3.1308289294429414e-14,6.651147574442596e-15,0.0005775167861079566,0.0005775167861084007,2.2972764119986095,0.2966705609997007,0.12914012412707446,materialized>folded,True
Biscuit_Sucrose_40_RandomSplit,1,5,PLS,40,32,700,detrend_d1,detrend_d1,True,3.0,3.0,True,1.301208929545148,1.3012089295451499,3.352873534367973e-13,8.890139094440087e-14,1.7763568394002505e-14,7.011629741817231e-16,2.1316282072803006e-14,6.063749451129033e-15,0.022729857648287277,0.022729857648288387,1.6943596599994635,1.0421430759997747,0.615066033854999,materialized>folded,True
Biscuit_Sucrose_40_RandomSplit,1,5,Ridge,40,32,700,detrend_d2,detrend_d2,True,0.07535853196055702,0.07535853196055702,True,1.011488238521466,1.0114882385214625,3.7831959787126834e-11,9.47518968405907e-12,3.019806626980426e-14,1.2213159253858895e-15,8.770761894538737e-15,2.3593625191240765e-15,0.0037946104298978156,0.0037946104298964833,0.6950122620000911,0.07676046400047198,0.11044476219681706,folded>materialized,True
Biscuit_Sucrose_40_RandomSplit,2,5,PLS,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,6.0,6.0,True,1.0724162867097062,1.0724162867097173,1.247890679678676e-12,3.3482139336521514e-13,4.263256414560601e-14,1.6541578607970284e-15,2.4868995751603507e-14,5.3838638332435964e-15,0.006195815199441235,0.0061958151994403465,2.455080124998858,1.294858106999527,0.5274198971408843,folded>materialized,True
Biscuit_Sucrose_40_RandomSplit,2,5,Ridge,40,32,700,sg_smooth_w21_p3,sg_smooth_w21_p3,True,0.004494098983043209,0.004494098983043209,True,1.009242221898917,1.0092422218997616,2.7707169891755257e-11,7.110520233253482e-12,7.275957614183426e-12,2.910388186527428e-13,1.1403766819739758e-11,1.8853144623586522e-12,0.00038377029122105277,0.0003837702915809871,1.2799304849995679,0.1512900260004244,0.11820175218381136,materialized>folded,True
C_woOutlier,0,5,PLS,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,24.0,24.0,True,2.043733286552916,2.043733286553949,1.3922196728799463e-13,4.937600452275083e-14,4.780531526193954e-11,9.71740524477564e-13,9.653078336668841e-11,9.869955400393116e-13,0.00017081736683532966,0.00017081736683177695,5.433135265000601,4.4564963310003805,0.8202439500647859,materialized>folded,True
C_woOutlier,0,5,Ridge,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,1.1413660852422777e-05,1.1413660852422777e-05,True,1.918939323199294,1.9189393463891384,1.3318133262885112e-09,4.5972173665699116e-10,9.741634130477905e-07,2.0197992388560847e-08,1.0164499002485172e-06,4.458262360681593e-09,0.0018801133613550736,0.0018801132715007274,71.79707532700013,12.794597898000575,0.17820500124451472,folded>materialized,True
C_woOutlier,1,5,PLS,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,25.0,25.0,True,2.160807528983605,2.1608075289850133,1.3744561044859438e-13,4.886011513346983e-14,6.210854053279036e-11,1.2648273826297036e-12,1.3082157579447085e-10,1.3205067478276653e-12,0.0006562398055662833,0.0006562398055731666,3.4317590250011563,3.3451741540011426,0.9747695364478616,folded>materialized,True
C_woOutlier,1,5,Ridge,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,2.0059630216622244e-05,2.0059630216622244e-05,True,1.9045202032803563,1.904520198435186,1.8070205332065825e-09,6.258222097667348e-10,2.430751919746399e-07,5.040288261590405e-09,5.504280835566533e-07,2.916985982617634e-09,8.38132956881843e-06,8.381759882603035e-06,118.28450213099859,13.779241483000078,0.11649236573477514,materialized>folded,True
C_woOutlier,2,5,PLS,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,23.0,23.0,True,1.914178553220126,1.914178553220943,1.41886502547095e-13,5.055165647194587e-14,3.980460405728081e-11,8.047163902530649e-13,7.832756665493434e-11,8.113523625414685e-13,0.0018860225164629707,0.001886022516469188,6.946053846000723,5.869359848999011,0.8449919881312709,materialized>folded,True
C_woOutlier,2,5,Ridge,1210,1209,1154,sg_smooth_w21_p3,sg_smooth_w21_p3,True,2.0059630216622244e-05,2.0059630216622244e-05,True,1.9045202032803563,1.904520198435186,2.2577910652188393e-09,7.83752722545032e-10,2.430751919746399e-07,5.040288261590405e-09,5.504280835566533e-07,2.916985982617634e-09,0.0002098220772712711,0.00020982263804047996,68.57075637600065,14.012721868000881,0.2043541971618859,folded>materialized,True
Ccar_spxyG_block2deg,0,5,PLS,1016,3229,196,sg_d1_w11_p2,sg_d1_w11_p2,True,20.0,20.0,True,71.54174244322239,71.54174244322476,1.7479351299698465e-12,1.8999118542536998e-14,1.723066134218243e-11,2.2842087298584828e-14,5.869367214472732e-10,2.4318541513874596e-13,0.025215632824277634,0.025215632824306056,0.8713462899995648,0.6122794540005998,0.7026821150531388,folded>materialized,True
